row_id,Host,Reference,Eu valence,match_count,host_missing,host_values,reference_values,eu_valence_missing,eu_valence_values,eu_valence_invalid,status
394,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
395,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
396,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
397,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
398,Mg1.94Ga2S4,https://doi.org/10.1111/jace.12257,2.0,1,False,1,1,False,1,False,resolved
399,Sr0.98Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
400,Sr0.93Ca0.05Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
401,Sr0.88Ca0.1Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
402,Sr0.93Ba0.05Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
403,Sr0.98Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
404,Sr0.995Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
405,Sr0.99Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
406,Sr0.93Ba0.05Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
407,Sr0.88Ba0.1Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
408,Sr0.88Ba0.10Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
409,BaLi2Al2Si2N6,https://doi.org/10.1021/acs.chemmater.5b02702,2.0,1,False,1,1,False,1,False,resolved
410,SrSi2O2N2,https://doi.org/10.1016/j.actamat.2021.116813,2.0,1,False,1,1,False,1,False,resolved
411,ZnGa2S4,https://doi.org/10.1149/2.099205jes,2.0,1,False,1,1,False,1,False,resolved
412,ZnGa2S4,https://doi.org/10.1149/2.099205jes,2.0,1,False,1,1,False,1,False,resolved
413,ZnGa2S4,https://doi.org/10.1149/2.099205jes,2.0,1,False,1,1,False,1,False,resolved
414,ZnGa2S4,https://doi.org/10.1149/2.099205jes,2.0,1,False,1,1,False,1,False,resolved
415,ZnGa2S4,https://doi.org/10.1149/2.099205jes,2.0,1,False,1,1,False,1,False,resolved
416,ZnGa2S4,https://doi.org/10.1149/2.099205jes,2.0,1,False,1,1,False,1,False,resolved
417,Sr0.96Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
418,Sr0.96Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
419,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
420,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
421,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
422,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
423,K0.4Na0.6Sr0.925,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
424,K0.4Na0.6Sr0.905,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
425,K0.4Na0.6Sr0.985,https://doi.org/10.1039/C3TC30128A,2.0,1,False,1,1,False,1,False,resolved
426,Ca5P3O12Cl,https://doi.org/10.1039/C5TC03482E,2.0,1,False,1,1,False,1,False,resolved
427,Ca5P3O12Cl,https://doi.org/10.1039/C5TC03482E,2.0,1,False,1,1,False,1,False,resolved
428,Sr0.73Ca0.25Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
429,Sr0.96Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
430,Ba2.97La0.94NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
431,Ba2.97La0.88NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
432,Ba2.97La0.8NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
433,Ba2.97La0.75NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
434,Ba2.97La0.7NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
435,Ba2.97La0.6NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
436,Ba2.97La0.5NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
437,Ba2.97La0.4NaP3O12F,https://doi.org/10.1021/ic401033u,2.0,1,False,1,1,False,1,False,resolved
438,Ca9NaZnP7O28,https://doi.org/10.1016/j.dyepig.2017.12.026,3.0,1,False,1,1,False,1,False,resolved
439,Ca9NaZnP7O28,https://doi.org/10.1016/j.dyepig.2017.12.026,3.0,1,False,1,1,False,1,False,resolved
440,Ca9NaZnP7O28,https://doi.org/10.1016/j.dyepig.2017.12.026,3.0,1,False,1,1,False,1,False,resolved
441,Sr0.48Ca0.5Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
442,Sr0.92Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
443,Sr0.83Ba0.15Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
444,Sr0.73Ba0.25Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
445,Sr0.83Ba0.15Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
446,Sr0.73Ba0.25Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
447,Sr2.95Y0.91P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
448,Sr2.95Y0.87P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
449,Sr2.95Y0.85P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
450,Sr2.95Y0.8P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2.0,1,False,1,1,False,1,False,resolved
451,Ba0.52Sr0.4YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
452,CaWO4,https://doi.org/10.1039/C6RA01862A,3.0,1,False,1,1,False,1,False,resolved
453,CaWO4,https://doi.org/10.1039/C6RA01862A,3.0,1,False,1,1,False,1,False,resolved
454,CaWO4,https://doi.org/10.1039/C6RA01862A,3.0,1,False,1,1,False,1,False,resolved
455,CaWO4,https://doi.org/10.1039/C6RA01862A,3.0,1,False,1,1,False,1,False,resolved
456,Sr0.23Ca0.75Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
457,Sr0.92Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
458,Sr0.92Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
459,Sr0.84Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
460,Ba2GdB2O6Cl,https://doi.org/10.1021/ic200988w,3.0,1,False,1,1,False,1,False,resolved
461,Sr0.48Ba0.5Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
462,Sr0.48Ba0.5Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
463,Ba3In3.9P6O24,https://doi.org/10.1016/j.jallcom.2019.05.059,3.0,1,False,1,1,False,1,False,resolved
464,Ba3In3.88P6O24,https://doi.org/10.1016/j.jallcom.2019.05.059,3.0,1,False,1,1,False,1,False,resolved
465,Ba3In3.86P6O24,https://doi.org/10.1016/j.jallcom.2019.05.059,3.0,1,False,1,1,False,1,False,resolved
466,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2.0,1,False,1,1,False,1,False,resolved
467,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2.0,1,False,1,1,False,1,False,resolved
468,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2.0,1,False,1,1,False,1,False,resolved
469,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2.0,1,False,1,1,False,1,False,resolved
470,KSrSc2P3O12,https://doi.org/10.1039/C4DT03906H,2.0,1,False,1,1,False,1,False,resolved
471,Ca0.95Si2O2N2,https://doi.org/10.1111/j.1551-2916.2011.04461.x,2.0,1,False,1,1,False,1,False,resolved
472,Ba0.32Sr0.6YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
473,Na3Bi0.87P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2.0,1,False,1,1,False,1,False,resolved
474,Na3Bi0.85P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2.0,1,False,1,1,False,1,False,resolved
475,KBaSc2P3O12,https://doi.org/10.1002/cphc.201500387,2.0,1,False,1,1,False,1,False,resolved
476,KBaSc2P3O12,https://doi.org/10.1002/cphc.201500387,2.0,1,False,1,1,False,1,False,resolved
477,KBaSc2P3O12,https://doi.org/10.1002/cphc.201500387,2.0,1,False,1,1,False,1,False,resolved
478,KBaSc2P3O12,https://doi.org/10.1002/cphc.201500387,2.0,1,False,1,1,False,1,False,resolved
479,KBaSc2P3O12,https://doi.org/10.1002/cphc.201500387,2.0,1,False,1,1,False,1,False,resolved
480,KBaSc2P3O12,https://doi.org/10.1002/cphc.201500387,2.0,1,False,1,1,False,1,False,resolved
481,Ca2.73Si2O4N2,https://doi.org/10.1364/OE.19.00A331,2.0,1,False,1,1,False,1,False,resolved
482,CaLaGa3S7,https://doi.org/10.1016/j.jlumin.2012.05.004,2.0,1,False,1,1,False,1,False,resolved
483,CaLaGa3S7,https://doi.org/10.1016/j.jlumin.2012.05.004,2.0,1,False,1,1,False,1,False,resolved
484,CaLaGa3S7,https://doi.org/10.1016/j.jlumin.2012.05.004,2.0,1,False,1,1,False,1,False,resolved
485,Ca0.85LaGa3S7,https://doi.org/10.1016/j.jlumin.2012.05.004,2.0,1,False,1,1,False,1,False,resolved
486,Ca0.85LaGa3S7,https://doi.org/10.1016/j.jlumin.2012.05.004,2.0,1,False,1,1,False,1,False,resolved
487,Ca0.85LaGa3S7,https://doi.org/10.1016/j.jlumin.2012.05.004,2.0,1,False,1,1,False,1,False,resolved
488,Sr0.84Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
489,Sr0.84Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
490,CaSi2N2O2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
491,Ca0.98Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
492,Y1.95Mg1.99Al2Si2O12,https://doi.org/10.1021/acs.inorgchem.1c00317,2.0,1,False,1,1,False,1,False,resolved
493,La3.98GeO8,https://doi.org/10.1002/adfm.202102479,2.0,1,False,1,1,False,1,False,resolved
494,La3.98GeO8,https://doi.org/10.1002/adfm.202102479,2.0,1,False,1,1,False,1,False,resolved
495,La3.98GeO8,https://doi.org/10.1002/adfm.202102479,2.0,1,False,1,1,False,1,False,resolved
496,La3.98GeO8,https://doi.org/10.1002/adfm.202102479,2.0,1,False,1,1,False,1,False,resolved
497,La3.98GeO8,https://doi.org/10.1002/adfm.202102479,2.0,1,False,1,1,False,1,False,resolved
498,Sr0.23Ba0.75Si2O2N2,https://doi.org/10.1021/cm802394w,2.0,1,False,1,1,False,1,False,resolved
499,Sr0.23Ba0.75Si2N2O2,https://doi.org/10.1021/cm802394w,3.0,1,False,1,1,False,1,False,resolved
500,Ba0.12Sr0.8YSi2Al2O2N5,https://doi.org/10.1039/C0JM03573D,2.0,1,False,1,1,False,1,False,resolved
501,Ca5P3O12F,https://doi.org/10.1002/ejic.201402187,2.0,1,False,1,1,False,1,False,resolved
502,Ca5P3O12F,https://doi.org/10.1002/ejic.201402187,2.0,1,False,1,1,False,1,False,resolved
503,Ca5P3O12F,https://doi.org/10.1002/ejic.201402187,2.0,1,False,1,1,False,1,False,resolved
504,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
505,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
506,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
507,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
508,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
509,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
510,Sr5B3O9F,https://doi.org/10.1016/j.ceramint.2019.04.151,3.0,1,False,1,1,False,1,False,resolved
511,GdVO4,https://doi.org/10.1039/C5CP04373E,3.0,1,False,1,1,False,1,False,resolved
512,GdVO4,https://doi.org/10.1039/C5CP04373E,3.0,1,False,1,1,False,1,False,resolved
513,GdVO4,https://doi.org/10.1039/C5CP04373E,3.0,1,False,1,1,False,1,False,resolved
514,Sr3B2O6,https://doi.org/10.1063/1.2772195,2.0,1,False,1,1,False,1,False,resolved
515,Ca9.96P6O24Cl1.94,https://doi.org/10.1016/j.materresbull.2017.09.043,3.0,1,False,1,1,False,1,False,resolved
516,CsGd0.91Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3.0,1,False,1,1,False,1,False,resolved
517,CsGd0.9Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3.0,1,False,1,1,False,1,False,resolved
518,CsGd0.91Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3.0,1,False,1,1,False,1,False,resolved
519,CsGd0.9Mo2O8,https://doi.org/10.1016/j.dyepig.2016.10.016,3.0,1,False,1,1,False,1,False,resolved
520,Ca3.88Si2O7F2,https://doi.org/10.1039/C2JM33160H,2.0,1,False,1,1,False,1,False,resolved
521,Ca3.84Si2O7F2,https://doi.org/10.1039/C2JM33160H,2.0,1,False,1,1,False,1,False,resolved
522,Ca3.76Si2O7F2,https://doi.org/10.1039/C2JM33160H,2.0,1,False,1,1,False,1,False,resolved
523,Ca3.68Si2O7F2,https://doi.org/10.1039/C2JM33160H,2.0,1,False,1,1,False,1,False,resolved
524,Ca3.56Si2O7F2,https://doi.org/10.1039/C2JM33160H,2.0,1,False,1,1,False,1,False,resolved
525,Ba1.96AlSi5N9,https://doi.org/10.1021/cm803233d,2.0,1,False,1,1,False,1,False,resolved
526,Ba1.96Si5N8,https://doi.org/10.1111/j.1744-7402.2009.02370.x,2.0,1,False,1,1,False,1,False,resolved
527,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
528,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
529,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
530,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
531,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
532,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
533,La1.95Zr2O7,https://doi.org/10.1016/j.dyepig.2018.04.045,3.0,1,False,1,1,False,1,False,resolved
534,Sr1.95Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
535,Sr1.9Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
536,Sr1.85Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
537,Sr1.8Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
538,Sr1.75Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
539,Sr1.7Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
540,Sr1.65Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
541,Sr1.6Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
542,Sr1.2Mg3P4O15Li0.4,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
543,Sr1.2Mg3P4O15Na0.4,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
544,Sr1.2Mg3P4O15K0.4,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
545,Sr1.6Mg3P3.6Si0.4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
546,Sr1.4Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
547,Sr1.55Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
548,Sr1.5Mg3P4O15,https://doi.org/10.1111/jace.15334,3.0,1,False,1,1,False,1,False,resolved
549,CaSb2O6,https://doi.org/10.1007/s10854-015-4186-6,3.0,1,False,1,1,False,1,False,resolved
550,CaSb2O6,https://doi.org/10.1007/s10854-015-4186-6,3.0,1,False,1,1,False,1,False,resolved
551,CaSb2O6,https://doi.org/10.1007/s10854-015-4186-6,3.0,1,False,1,1,False,1,False,resolved
552,CaSb2O6,https://doi.org/10.1007/s10854-015-4186-6,3.0,1,False,1,1,False,1,False,resolved
553,CaSb2O6,https://doi.org/10.1007/s10854-015-4186-6,3.0,1,False,1,1,False,1,False,resolved
554,CaSb2O6,https://doi.org/10.1007/s10854-015-4186-6,3.0,1,False,1,1,False,1,False,resolved
555,Sr9Sc0.6P7O28,https://doi.org/10.1016/j.jallcom.2013.10.116,3.0,2,False,1,1,False,1,False,resolved
556,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
557,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
558,GdF3,https://doi.org/10.1039/C6CP03989H,3.0,1,False,1,1,False,1,False,resolved
559,CaBi1.83B2O7,https://doi.org/10.1016/j.ijleo.2016.01.155,3.0,1,False,1,1,False,1,False,resolved
560,Y1.9Ti2O7,https://doi.org/10.1111/j.1551-2916.2011.04804.x,3.0,1,False,1,1,False,1,False,resolved
561,Y1.8Ti2O7,https://doi.org/10.1111/j.1551-2916.2011.04804.x,3.0,1,False,1,1,False,1,False,resolved
562,Y1.7Ti2O7,https://doi.org/10.1111/j.1551-2916.2011.04804.x,3.0,1,False,1,1,False,1,False,resolved
563,Y1.6Ti2O7,https://doi.org/10.1111/j.1551-2916.2011.04804.x,3.0,1,False,1,1,False,1,False,resolved
564,Y1.55Ti2O7,https://doi.org/10.1111/j.1551-2916.2011.04804.x,3.0,1,False,1,1,False,1,False,resolved
565,Cs0.99MgPO4,https://doi.org/10.1016/j.solidstatesciences.2013.12.017,3.0,1,False,1,1,False,1,False,resolved
566,Cs0.95MgPO4,https://doi.org/10.1016/j.solidstatesciences.2013.12.017,3.0,1,False,1,1,False,1,False,resolved
567,Cs0.93MgPO4,https://doi.org/10.1016/j.solidstatesciences.2013.12.017,3.0,1,False,1,1,False,1,False,resolved
568,CsK2Gd0.9V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
569,CsK2Gd0.8V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
570,CsK2Gd0.7V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
571,CsK2Gd0.6V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
572,CsK2Gd0.5V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
573,CsK2Gd0.4V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
574,CsK2Gd0.3V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
575,CsK2Gd0.2V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
576,CsK2Gd0.1V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
577,CsK2V2O8,https://doi.org/10.1021/ic500208h,3.0,1,False,1,1,False,1,False,resolved
578,Ba3Y1.3B6O15,https://doi.org/10.1016/j.jlumin.2018.12.028,3.0,1,False,1,1,False,1,False,resolved
579,CaZrO3,https://doi.org/10.1016/j.jsamd.2017.01.002,3.0,1,False,1,1,False,1,False,resolved
580,CaZrO3,https://doi.org/10.1016/j.jsamd.2017.01.002,3.0,1,False,1,1,False,1,False,resolved
581,CaZrO3,https://doi.org/10.1016/j.jsamd.2017.01.002,3.0,1,False,1,1,False,1,False,resolved
582,CaZrO3,https://doi.org/10.1016/j.jsamd.2017.01.002,3.0,1,False,1,1,False,1,False,resolved
583,CaZrO3,https://doi.org/10.1016/j.jsamd.2017.01.002,3.0,1,False,1,1,False,1,False,resolved
584,Sr1.98P2O7,https://doi.org/10.1111/jace.13497,3.0,1,False,1,1,False,1,False,resolved
585,Ba2Tb0.995B2O6Cl,https://doi.org/10.1021/ic300401z,2.0,1,False,1,1,False,1,False,resolved
586,Ba2Tb0.99B2O6Cl,https://doi.org/10.1021/ic300401z,2.0,1,False,1,1,False,1,False,resolved
587,Ba2Tb0.98B2O6Cl,https://doi.org/10.1021/ic300401z,2.0,1,False,1,1,False,1,False,resolved
588,Ba2Tb0.97B2O6Cl,https://doi.org/10.1021/ic300401z,2.0,1,False,1,1,False,1,False,resolved
589,Ba1.8LiGaP4O14,https://doi.org/10.1039/C9DT03105G,3.0,1,False,1,1,False,1,False,resolved
590,Na3Ga0.95F6,https://doi.org/10.1016/j.jlumin.2018.06.080,3.0,1,False,1,1,False,1,False,resolved
591,Na3Ga0.93F6,https://doi.org/10.1016/j.jlumin.2018.06.080,3.0,1,False,1,1,False,1,False,resolved
592,NaZnPO4,https://doi.org/10.1016/j.matlet.2015.04.084,3.0,1,False,1,1,False,1,False,resolved
593,NaZnPO4,https://doi.org/10.1016/j.matlet.2015.04.084,3.0,1,False,1,1,False,1,False,resolved
594,Na3Bi1.9P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3.0,1,False,1,1,False,1,False,resolved
595,Na3Bi1.875P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3.0,1,False,1,1,False,1,False,resolved
596,Na3Bi1.85P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3.0,1,False,1,1,False,1,False,resolved
597,Na3Bi1.8P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3.0,1,False,1,1,False,1,False,resolved
598,Na3Bi1.75P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3.0,1,False,1,1,False,1,False,resolved
599,Na3Bi1.7P3O12,https://doi.org/10.1016/S1002-0721(16)60106-0,3.0,1,False,1,1,False,1,False,resolved
600,Na3Bi0.7P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2.0,1,False,1,1,False,1,False,resolved
601,Na3Bi0.65P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2.0,1,False,1,1,False,1,False,resolved
602,Na3Bi0.6P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,2.0,1,False,1,1,False,1,False,resolved
603,Sr7.92MgScP7O28,https://doi.org/10.1039/C0JM04524A,2.0,1,False,1,1,False,1,False,resolved
604,Na3Bi0.88P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
605,Na3Bi0.86P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
606,Na3Bi0.84P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
607,Na3Bi0.82P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
608,Na3Bi0.88P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
609,Na3Bi0.86P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
610,Na3Bi0.84P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
611,Na3Bi0.82P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
612,Na3Bi0.8P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3.0,1,False,1,1,False,1,False,resolved
613,Zr0.95O2,https://doi.org/10.1016/j.dyepig.2017.12.012,3.0,1,False,1,1,False,1,False,resolved
614,Zr0.93O2,https://doi.org/10.1016/j.dyepig.2017.12.012,3.0,1,False,1,1,False,1,False,resolved
615,Zr0.91O2,https://doi.org/10.1016/j.dyepig.2017.12.012,3.0,1,False,1,1,False,1,False,resolved
616,Zr0.89O2,https://doi.org/10.1016/j.dyepig.2017.12.012,3.0,1,False,1,1,False,1,False,resolved
617,Zr0.87O2,https://doi.org/10.1016/j.dyepig.2017.12.012,3.0,1,False,1,1,False,1,False,resolved
618,Li6CaLa2Ta2O12,https://doi.org/10.1016/j.ceramint.2014.06.069,3.0,1,False,1,1,False,1,False,resolved
619,Y1.98WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
620,Y1.94WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
621,Y1.9WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
622,Y1.86WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
623,Y1.82WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
624,Y1.78WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
625,Y1.74WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
626,Y1.7WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
627,Y1.66WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
628,Y1.62WO6,https://doi.org/10.1007/s10853-016-0598-9,3.0,1,False,1,1,False,1,False,resolved
629,Sr3Al2O5Cl2,https://doi.org/10.1063/1.3094753,2.0,1,False,1,1,False,1,False,resolved
630,Sr0.99MoO4,https://doi.org/10.1039/C5RA06053B,3.0,1,False,1,1,False,1,False,resolved
